DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a15_b0.9,5,99,0.004678022359125316,99.92,1.617671169757843,72.7
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a65_b0.8,1,82,0.016827609732747082,99.68,1.3512450094223023,73.7
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a65_b0.8,2,92,0.006888936477899552,99.9,1.5782552261352538,72.1875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a65_b0.8,3,94,0.005636115448176861,99.92,1.3887176365852356,73.5375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a65_b0.8,4,92,0.006474078096449375,99.94,1.4855167379379273,72.85
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a65_b0.8,5,97,0.00809946765601635,99.88,1.4293726463317868,73.175
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a25_b0.9,1,95,0.004335066998749971,99.94,1.4862014813423157,74.1
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a25_b0.9,2,95,0.004331741023808718,99.9,1.6177965836524963,72.52499999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a25_b0.9,3,96,0.00437677440494299,99.92,1.4530766897201541,74.275
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a25_b0.9,4,92,0.009521666984260085,99.74,1.486813853263855,73.2
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a25_b0.9,5,97,0.009918004236370324,99.72,1.554137843132019,73.0
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a5_b0.7,1,95,0.007993331070244311,99.84,1.6316162214279175,72.8125
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a5_b0.7,2,84,0.010835596466809509,99.74,1.6276494927406309,73.1875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a5_b0.7,3,86,0.009383101392164826,99.74,1.5795887937545776,72.86250000000003
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a5_b0.7,4,95,0.004500931635499,99.92,1.7048794450759888,72.89999999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a5_b0.7,5,96,0.00970154146626592,99.74,1.6591024794578553,72.775
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a75_b0.8,1,88,0.007652685461938381,99.92,1.3927925658226012,74.1125
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a75_b0.8,2,97,0.010600692956149578,99.76,1.4970492191314697,71.875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a75_b0.8,3,98,0.009553749690949916,99.78,1.369413908481598,73.825
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a75_b0.8,4,96,0.00713565650433302,99.92,1.4038377900123595,73.1625
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a75_b0.8,5,95,0.01072976486682892,99.8,1.3985362348556518,73.85
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a25_b0.7,1,98,0.005617357385158539,99.96,1.4405939617156982,74.1875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a25_b0.7,2,97,0.005955238398164511,99.86,1.5008503127098085,73.25
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a25_b0.7,3,96,0.004605792410671711,99.96,1.5225647530555726,72.96249999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a25_b0.7,4,78,0.009023163078725338,99.84,1.580687200307846,72.4375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a25_b0.7,5,97,0.005576014187932014,99.92,1.5036651768684388,72.86250000000003
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a20_b0.8,1,92,0.0044779219396412365,99.92,1.4645708613395692,74.025
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a20_b0.8,2,92,0.005392939458787442,99.88,1.4731079344749451,73.625
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a20_b0.8,3,95,0.004504133254662156,99.9,1.5398206896781919,73.55000000000003
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a20_b0.8,4,96,0.003957334429770709,99.96,1.5360071320533752,73.15
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a20_b0.8,5,92,0.004770116693526507,99.92,1.5592953758239747,73.1625
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a65_b0.8,1,94,0.006843665165454149,99.86,1.417808732032776,74.125
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a65_b0.8,2,86,0.01138949185013771,99.78,1.4101885509490968,73.05
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a65_b0.8,3,87,0.009252118918299674,99.84,1.3866346082687375,72.91250000000002
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a65_b0.8,4,92,0.008393300664424895,99.8,1.3696874737739564,73.625
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a65_b0.8,5,92,0.010468757675588131,99.82,1.4923895688056945,72.4375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a45_b0.7,1,87,0.00694641711935401,99.9,1.451334652900696,73.1875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a45_b0.7,2,89,0.006450067856907845,99.92,1.5797976508140563,71.825
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a75_b0.9,1,96,0.008230236603319644,99.78,1.3542324748039245,74.4125
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a75_b0.9,2,96,0.008048711562156677,99.86,1.4107159752845764,73.0
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a75_b0.9,3,95,0.007592492309212684,99.86,1.42845836687088,73.32499999999997
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a75_b0.9,4,100,0.009832816849648951,99.84,1.3648885674476623,73.06250000000001
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a75_b0.9,5,96,0.007124079501628877,99.84,1.445190402507782,73.08749999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a15_b0.7,1,95,0.003165080317109823,99.98,1.5414938774108886,73.875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a15_b0.7,2,95,0.004305704978853464,99.96,1.6126018748283386,72.625
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a15_b0.7,3,77,0.010154969175159931,99.82,1.5128163638114929,73.025
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a15_b0.7,4,86,0.0065462420225143435,99.86,1.5477783741950988,73.1375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a15_b0.7,5,82,0.005432034261524677,99.92,1.6050341801643369,72.64999999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.9,1,97,0.00518958456069231,99.92,1.475893382549286,73.5625
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.9,2,95,0.004486400511115789,99.98,1.5965343747138978,72.5125
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.9,3,97,0.006444463767856359,99.88,1.466966999530792,74.0625
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.9,4,95,0.006052171698957682,99.92,1.4447255392074585,73.0125
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.9,5,95,0.0061043999806046495,99.9,1.4932129583358764,73.0125
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a40_b0.9,1,93,0.016024627543985842,99.52,1.41058243227005,74.675
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a40_b0.9,2,96,0.00424579842314124,99.96,1.5128465919494631,73.52499999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a40_b0.9,3,94,0.0037458109021186827,99.98,1.4873958258628843,73.7
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a40_b0.9,4,98,0.005692285509780049,99.94,1.4784666657447816,73.1875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a40_b0.9,5,95,0.005796389194577933,99.88,1.5492960333824155,72.825
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a70_b0.8,1,95,0.012359603983163834,99.74,1.2821088967323304,74.2
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a70_b0.8,2,84,0.009583359542489052,99.86,1.408193127155304,73.175
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a70_b0.8,3,89,0.008821035650372505,99.86,1.4361292476654053,73.2125
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a70_b0.8,4,92,0.00882217571735382,99.86,1.402237148284912,73.175
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a70_b0.8,5,89,0.007902538461983204,99.88,1.4211504240036008,73.4
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a55_b0.9,1,96,0.00462400428429246,99.86,1.4829603390693664,74.05
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a55_b0.9,2,98,0.0055923703432083135,99.96,1.5050138001441955,72.96249999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a55_b0.9,3,95,0.006353172487020492,99.9,1.3899046478271484,74.0375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a55_b0.9,4,97,0.006326125601679087,99.86,1.4688828015327453,72.9375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a55_b0.9,5,95,0.0046923179239034656,99.94,1.5319373888969419,73.1125
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a40_b0.7,1,92,0.008013238351047041,99.88,1.4320302348136902,73.875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a40_b0.7,2,92,0.00616711893081665,99.86,1.5894786415100095,72.2375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a40_b0.7,3,93,0.005752453061938286,99.94,1.438993805408478,73.3875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a40_b0.7,4,87,0.008728064472973347,99.9,1.4249192609786987,73.6
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a40_b0.7,5,92,0.008401802594959736,99.88,1.4781379632949831,73.08749999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a55_b0.8,1,94,0.007301666221767664,99.9,1.4536531906127932,73.96249999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a55_b0.8,2,92,0.007974174033105373,99.82,1.529391275882721,72.39999999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a55_b0.8,3,96,0.006685826883465053,99.84,1.451497188091278,73.8625
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a55_b0.8,4,96,0.0063765002667903895,99.88,1.3939923176765439,73.52499999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a55_b0.8,5,92,0.008449613593518734,99.84,1.4668313732147218,72.7
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a80_b0.8,1,96,0.008786955127120018,99.88,1.330676477432251,74.0625
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a80_b0.8,2,94,0.009027711924910543,99.82,1.419547908782959,73.3875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a80_b0.8,3,95,0.01037351130247116,99.88,1.4232791652679444,73.44999999999997
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a80_b0.8,4,92,0.010711966210603713,99.8,1.3788725900650023,72.96249999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a80_b0.8,5,82,0.014821407598257062,99.62,1.444251102924347,72.675
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a20_b0.9,1,95,0.005107992966473103,99.96,1.4858702161312105,74.35000000000002
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a20_b0.9,2,91,0.007875410760566592,99.88,1.5706000118255614,72.5
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a20_b0.9,3,96,0.004965386639907956,99.88,1.4890037474632265,74.21249999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a20_b0.9,4,98,0.005857027308642865,99.92,1.5137550892829894,73.375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a20_b0.9,5,100,0.002972927787154913,99.98,1.5825819096565246,73.3875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a70_b0.8,1,86,0.007592580008506775,99.86,1.4152713317871093,73.95
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a70_b0.8,2,92,0.00829301160350442,99.86,1.5370323944091795,72.725
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a70_b0.8,3,97,0.009643166421353816,99.86,1.391997790813446,74.15
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a70_b0.8,4,92,0.0053702072553336614,99.94,1.4965426216125488,73.0
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a70_b0.8,5,86,0.009939916467666626,99.82,1.4373606481552124,72.85
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a30_b0.7,1,76,0.009154419948905706,99.76,1.411809962272644,74.4875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a30_b0.7,2,93,0.00507668783441186,99.94,1.5526765427589415,72.75
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a30_b0.7,3,87,0.007656764708459376,99.88,1.500998467206955,72.98750000000003
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a30_b0.7,4,93,0.005335435406118631,99.9,1.4857020130157468,73.46249999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a30_b0.7,5,92,0.004581111593171954,99.96,1.5559244189262391,72.98750000000003
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.8,1,95,0.006228668142110109,99.94,1.4152346448898316,74.1
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.8,2,95,0.0055437015444040295,99.88,1.5230391292572019,72.3375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.8,3,95,0.006064676136523485,99.94,1.382421718597412,74.2875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.8,4,84,0.008225483879446983,99.86,1.4122534098625183,73.6
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.8,5,96,0.007494142471253871,99.96,1.4485659604072572,72.6375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a15_b0.7,1,96,0.0038917693838477134,99.92,1.5973975720405578,73.2125
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a15_b0.7,2,94,0.003839635528251529,99.92,1.6725613832473756,72.39999999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a15_b0.7,3,97,0.003438721122965217,99.96,1.6074752683639526,73.95
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a15_b0.7,4,92,0.0034005039624869825,99.98,1.584640748500824,72.8375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a15_b0.7,5,98,0.003038228459656239,99.98,1.594739893436432,73.1875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a40_b0.8,1,96,0.00541623262539506,99.94,1.4481997022628783,73.725
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a40_b0.8,2,86,0.00784014033973217,99.8,1.6029867157936095,72.3
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a40_b0.8,3,87,0.005005966910719872,99.92,1.4634535183906556,73.88749999999997
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a40_b0.8,4,82,0.010504004348814487,99.8,1.4258556571006775,73.2
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a40_b0.8,5,95,0.006219119107723236,99.9,1.5403788676261905,73.25
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a25_b0.8,1,96,0.002579557425901294,99.98,1.4987691702842711,74.2375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a25_b0.8,2,100,0.0035127060282975435,99.98,1.5800695910453797,72.7
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a25_b0.8,3,95,0.0036011130005121233,99.94,1.5111539769172668,73.6625
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a25_b0.8,4,97,0.0046231433596462005,99.98,1.5382880272865296,73.1
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a25_b0.8,5,97,0.004486384040489793,99.92,1.5715541753768918,73.175
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a10_b0.7,1,92,0.005543664408102632,99.9,1.5821472635269165,72.64999999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a10_b0.7,2,96,0.003484269743785262,99.96,1.633581904888153,72.6125
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a10_b0.7,3,96,0.004290504892542959,99.84,1.6119199090003968,72.39999999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a10_b0.7,4,82,0.00762505031377077,99.84,1.593671549320221,72.98750000000003
