DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a70_b0.6,1,73,0.02177144221663475,99.46,1.3825925650596618,72.775
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a20_b0.6,1,98,0.0075994203254580485,99.9,1.5312654929161071,72.825
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a65_b0.6,1,95,0.01149864786118269,99.82,1.398120916366577,72.5375
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a40_b0.8,1,98,0.006323199448734522,99.92,1.4311328172683715,73.7375
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a55_b0.5,1,65,0.017336965979635716,99.72,1.4346020083427429,72.24999999999999
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a45_b0.7,1,97,0.006750769513845444,99.9,1.4940273489952087,72.9375
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a20_b0.8,1,95,0.004499887638539076,99.94,1.4686419343948365,73.98750000000003
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a40_b0.8,1,95,0.006596759250760078,99.92,1.4161099619865418,73.46249999999998
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a70_b0.5,1,92,0.019205926614999768,99.56,1.4033553714752198,72.52499999999998
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a80_b0.6,1,76,0.020477770185470583,99.58,1.3333991847038271,72.52499999999998
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a80_b0.5,1,98,0.03178150686621666,99.24,1.3729475078582765,72.375
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a25_b0.8,1,82,0.007872965566813946,99.92,1.4574452571868897,73.675
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a10_b0.5,1,82,0.005100687382370233,99.96,1.681654936313629,72.22500000000002
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a65_b0.5,1,73,0.0301130657851696,99.32,1.36602126455307,72.39999999999998
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a50_b0.6,1,88,0.017376698192954062,99.62,1.4340981526374816,72.5
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a15_b0.6,1,76,0.009261286115646365,99.76,1.5717393045425414,72.2125
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a5_b0.7,1,91,0.010514948431588707,99.8,1.5583402996063231,72.85
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a55_b0.7,1,77,0.006979479630291462,99.88,1.461369436264038,73.375
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a65_b0.6,1,96,0.01777474769353866,99.54,1.3770207786560058,73.15
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a10_b0.7,1,96,0.0032608252350240946,99.96,1.5638217287063598,73.2875
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a70_b0.5,1,53,0.03867045506238937,98.96,1.3558267793655396,72.32499999999997
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a80_b0.7,1,92,0.013654724538326264,99.74,1.380984060764313,73.2375
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a55_b0.6,1,94,0.010036264257133007,99.88,1.4489249567985534,73.075
