DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a20_b0.7,1,100,0.002410281094638631,99.96799999999999,0.2182777864892036,95.19
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a20_b0.7,2,99,0.002517770765013993,99.96799999999999,0.20460438453257085,95.22
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a20_b0.7,3,95,0.0024837195808719843,99.96,0.21501832511536775,95.13
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a20_b0.7,4,100,0.002777409755084664,99.94200000000001,0.21369406381929293,95.4
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a20_b0.7,5,94,0.0030151605518627914,99.944,0.21402102135717868,95.2
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a25_b0.8,1,99,0.0033848575411678764,99.93799999999999,0.2093009628549218,95.34
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a25_b0.8,2,99,0.0036723629005299884,99.928,0.2042367958426476,95.14
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a25_b0.8,3,100,0.003238581290757284,99.95,0.21098528109253384,95.41
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a25_b0.8,4,99,0.003590590219702572,99.92200000000001,0.2038860590044409,95.43
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a25_b0.8,5,100,0.0036480486493511133,99.92399999999999,0.20639234793921926,95.55
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a30_b0.8,1,99,0.004020543188368903,99.90799999999999,0.2072943096294999,95.41
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a40_b0.7,1,98,0.006420863919723779,99.844,0.210622857523404,94.99
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a40_b0.7,2,90,0.007465124186165632,99.82,0.2009936246216297,95.09
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a40_b0.7,3,94,0.00639580242046155,99.848,0.2062098041159741,94.89
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a40_b0.7,4,84,0.006501908122524619,99.852,0.2012039866536856,95.01
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a40_b0.7,5,94,0.0064713983745872975,99.84,0.2005533227145672,95.26
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a45_b0.7,1,99,0.006962773672435433,99.84200000000001,0.21355921437740327,94.95
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a25_b0.9,1,99,0.007791678579095751,99.774,0.21039009284544732,94.92
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a25_b0.9,2,100,0.007470949762947856,99.77,0.20923296944554892,95.02
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a25_b0.9,3,100,0.006996646013623103,99.818,0.20937951892146373,95.16
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a25_b0.9,4,99,0.009300748883914205,99.736,0.19386618071882986,95.25
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a25_b0.9,5,100,0.007071764491135254,99.81,0.20139491164339707,95.16
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a20_b0.8,1,100,0.0030732216089218857,99.926,0.20375040111700074,95.3
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a20_b0.8,2,100,0.0030200070411525665,99.932,0.21519340378480264,95.15
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a20_b0.8,3,98,0.0027698986348276963,99.932,0.2140512980510248,95.25
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a20_b0.8,4,100,0.002939802901837975,99.928,0.20680922466423365,95.46
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a20_b0.8,5,99,0.0029354642477887683,99.944,0.2099004400864244,95.17
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a35_b0.9,1,100,0.005922690924173221,99.838,0.2048455627825344,95.14
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a35_b0.8,1,93,0.005375349032334053,99.868,0.1971761592373252,95.46
cifar10,resnet50,sigw_l0.1_e100_w0.0001_m0.9_nf_a45_b0.9,1,99,0.0073912700488790875,99.824,0.194945673045516,95.36
